index,pmu_name,captured_at,soc,fracsec_raw,fracsec_count,lag_ms,raw_hex,raw_bytes
705,pmu-4,2026-09-07T04:58:37.0274926Z,1788757128,460000,460000,-11432.507,aa01005800016a9e4488000704e00000426bef10c00120db426bfdfabfff59fd426bf963c001513d426bf85bc0012805426c09c6c000c444426c07b3bfffaa02426ffff4b8af0a3d000000000000000000000000000d9b3e,88
706,pmu-3,2026-09-07T04:58:37.0274926Z,1788757128,760000,760000,-11732.507,aa01005800016a9e4488000b98c00000428df7dcbf088a88428df3b2bf051987428e05b8bf053528428df6a3bf08bca3428df201bf0146fa428e0380befd77d3426ffaab361eb8520000000000000000000000000002ba5e,88
707,pmu-5,2026-09-07T04:58:37.0274926Z,1788757128,980000,980000,-11952.507,aa01005800016a9e4488000ef420000042a5fbec3f832c2842a6088e3f7f807642a606553f7e291742a609703f8229df42a5f57b3f7e614842a5fb213f8458304270010a39208f5c0000000000000000000000000005342f,88
708,pmu-1,2026-09-07T04:58:37.0274926Z,1788757128,640000,640000,-11612.507,aa01005800016a9e44880009c400000042abffc33fadf39c42abfd8d3faffdde42ac10993fb1755742abf3193faf899b42abf3c33fb342b142ac02543fb3ba43426ff9dcb989851f000000000000000000000000000a7bc1,88
709,pmu-3,2026-09-07T04:58:37.0274926Z,1788757128,780000,780000,-11752.507,aa01005800016a9e4488000be6e000004293f7cfbe29c1704293f49dbe0de4d5429405d4be17064c4293fa8dbe1fde424293ecf1be03e1b6429403d8bde4d1314270004a38e63d7100000000000000000000000000032118,88
710,pmu-4,2026-09-07T04:58:37.0274926Z,1788757128,480000,480000,-11452.507,aa01005800016a9e44880007530000004277e84fbfd255d7427804e4bfcee2924277f675bfd34d734277f9e7bfd30ada42781102bfd1a01442780d1cbfce471b426ffae1b8cfd70a000000000000000000000000000e866c,88
711,pmu-5,2026-09-07T04:58:37.0274926Z,1788757129,0,0,-11972.507,aa01005800016a9e448900000000000042abf7fc3fb3e6e542ac03d83fb08b9742ac036c3faf4c7142ac0ca03fb24f2542abf10e3fb0504e42abfac23fb364184270055138af33330000000000000000000000000006305a,88
712,pmu-2,2026-09-07T04:58:37.0279963Z,1788757128,860000,860000,-11832.004,aa01005800016a9e4488000d1f6000004287f90fbf60e5df4287eb73bf63a50e4287fc94bf62007042880b3ebf65ad8e4288024cbf62b9b742880016bf62e792426ff925376f5c2900000000000000000000000000071e7f,88
713,pmu-2,2026-09-07T04:58:37.0279963Z,1788757128,880000,880000,-11852.004,aa01005800016a9e4488000d6d800000428df51dbf00a80b428dec96bf059953428dfc17bf00d3af428e0e75bf06eb9e428e0554bf033ff9428e02c7bf0374e8427008a0399e851f000000000000000000000000000867ee,88
714,pmu-3,2026-09-07T04:58:37.0709878Z,1788757128,800000,800000,-11729.012,aa01005800016a9e4488000c350000004299f3de3e5d02674299f6073e6c5f12429a02453e7211154299f7d83e659f7e4299e8133e75474d429a07ce3e855958426ff84fb92370a40000000000000000000000000004378d,88
715,pmu-2,2026-09-07T04:58:37.0709878Z,1788757128,900000,900000,-11829.012,aa01005800016a9e4488000dbba000004293f951be06079d4293e8e1be1d94c44293f905be04c5ae4294137bbe0f80074294016cbe0a9a014294078fbe0f7640427004d9b89ab8520000000000000000000000000009ec31,88
716,pmu-1,2026-09-07T04:58:37.0709878Z,1788757128,660000,660000,-11589.012,aa01005800016a9e4488000a1220000042b2028d3fdf6cad42b1ff263fdf337942b213d93fe21d6642b1f0713fdf177f42b1f3163fe3ff6442b204183fe4db8b426ffd9e3899eb85000000000000000000000000000b36b8,88
717,pmu-4,2026-09-07T04:58:37.0709878Z,1788757128,500000,500000,-11429.012,aa01005800016a9e44880007a12000004281f302bfa201af428204aebf9d665e4281f82ebfa306184281f9a2bfa30a2342820969bfa1d7d4428202bcbf9da4724270088f398c147b000000000000000000000000000f0197,88
718,pmu-5,2026-09-07T04:58:37.0709878Z,1788757129,20000,20000,-11949.012,aa01005800016a9e448900004e20000042b1f8d43fe4a6cb42b201133fe14bd942b203c73fdf6dad42b20c473fe242ad42b1f1073fe16df742b1fa2c3fe2e215426ffcd2b92e000000000000000000000000000000072cd3,88
719,pmu-3,2026-09-07T04:58:37.120981Z,1788757128,820000,820000,-11699.019,aa01005800016a9e4488000c83200000429ff53d3f15e56b429ff0ee3f1b1a9842a000c43f1aebf7429ff7cb3f1b8013429fe9943f1c0e1f42a00cd83f23ff594270070139967ae100000000000000000000000000055fe5,88
720,pmu-3,2026-09-07T04:58:37.120981Z,1788757128,840000,840000,-11719.019,aa01005800016a9e4488000cd140000042a5f09e3f77a08a42a5f0f73f7dbba442a600323f7b181342a5f9033f7b8efb42a5e51d3f7b852f42a60ec83f82f70e4270020bb8cb333300000000000000000000000000067bec,88
721,pmu-4,2026-09-07T04:58:37.120981Z,1788757128,520000,520000,-11399.019,aa01005800016a9e44880007ef4000004287f819bf63dbdc428805e4bf59dc6c4287f971bf64dae94287fde4bf6563ec42880a00bf6320964287fec3bf58da7c427000bdb92028f600000000000000000000000000008b33,88
722,pmu-1,2026-09-07T04:58:37.120981Z,1788757128,680000,680000,-11559.019,aa01005800016a9e4488000a6040000042b806464008463342b803fe400852d942b8149a4008cd6242b7f3eb4007539f42b7ee68400a13b642b80621400aed5f42700563391f1eb8000000000000000000000000000c13e8,88
723,pmu-5,2026-09-07T04:58:37.120981Z,1788757129,40000,40000,-11919.019,aa01005800016a9e448900009c40000042b7faba400acbd642b800d04008607042b8087b40076b5042b80e224008b79542b7f1364008e72442b7f70640093107426ffd7b375851ec0000000000000000000000000008df3d,88
724,pmu-2,2026-09-07T04:58:37.120981Z,1788757128,920000,920000,-11799.019,aa01005800016a9e4488000e09c000004299fc7a3e81d7684299e9ee3e6b20354299fcf43e76c050429a12703e6f1f6e429a01e13e6e4fcf429a027e3e7213ca426ffc1ab9331eb8000000000000000000000000000a9911,88
725,pmu-5,2026-09-07T04:58:37.120981Z,1788757129,60000,60000,-11939.019,aa01005800016a9e44890000ea60000042bdfb794022b4c642bdfc95401feaf642be040d401f0ece42be100c402037fc42bdf4f540211c6642bdfba94020bba7426ffdc836c51eb80000000000000000000000000009d393,88
726,pmu-4,2026-09-07T04:58:37.120981Z,1788757128,540000,540000,-11419.019,aa01005800016a9e448800083d600000428df52ebf051a01428e00c8bef6887e428df723bf056887428dfb49bf040016428e062abf03a734428dfeb8bef28ff6426ffe76b83a8f5c000000000000000000000000000174ee,88
727,pmu-1,2026-09-07T04:58:37.120981Z,1788757128,700000,700000,-11579.019,aa01005800016a9e4488000aae60000042be07b540206ab042be01014020187442be121d40209f9142bdf301401f7c7042bdf2044021e79442be02294023af4e42700135b8ab3333000000000000000000000000000d63e2,88
728,pmu-2,2026-09-07T04:58:37.120981Z,1788757128,940000,940000,-11819.019,aa01005800016a9e4488000e57e0000042a000e63f220305429feb983f1b5e5d429ffe0d3f206da542a017513f1d9775429fffab3f1e37cd42a001b03f1a7a144270018738de3d71000000000000000000000000000b61b3,88
729,pmu-1,2026-09-07T04:58:37.1632202Z,1788757128,720000,720000,-11556.780,aa01005800016a9e4488000afc80000042c4061e4038d2f342c3ff5a4038ca9642c40e964038f67f42c3f33540380e7042c3f2bf403a421c42c405ad403bb417426ffe79b8600000000000000000000000000000000ecd25,88
730,pmu-5,2026-09-07T04:58:37.1632202Z,1788757129,80000,80000,-11916.780,aa01005800016a9e448900013880000042c3fe9a403b21d542c3fa4e40383f1c42c4091340373da242c413504038e00442c3f1dd4038ca7c42c3ff3a4039115d426ffb65b843851f000000000000000000000000000a4bbf,88
731,pmu-3,2026-09-07T04:58:37.1632202Z,1788757128,860000,860000,-11696.780,aa01005800016a9e4488000d1f60000042abf2923facccda42abf3de3fae8f6e42ac034d3fad20d442abf6f03fade1bf42abe32e3fadf50742ac0ac83fb44e70427000b3b7dc28f60000000000000000000000000007eacf,88
732,pmu-4,2026-09-07T04:58:37.1632202Z,1788757128,560000,560000,-11396.780,aa01005800016a9e448800088b8000004293f484be0d299d4293fda2bdc760f84293fb5cbe1b85694293f9ffbe0af4ae42940359be149b79429400afbdc6a50b426ffa1ab8b28f5c0000000000000000000000000002430d,88
733,pmu-2,2026-09-07T04:58:37.1632202Z,1788757128,960000,960000,-11796.780,aa01005800016a9e4488000ea600000042a602043f81ae3a42a5e93a3f7dfa4042a601563f806c5b42a6138d3f7d3fcd42a600c83f7f745142a606913f79269d426ffa88b90f47ae000000000000000000000000000c1375,88
734,pmu-5,2026-09-07T04:58:37.218956Z,1788757129,100000,100000,-11881.044,aa01005800016a9e4489000186a0000042480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42700952398e999a000000000000000000000000000b09d4,88
735,pmu-5,2026-09-07T04:58:37.218956Z,1788757129,120000,120000,-11901.044,aa01005800016a9e44890001d4c0000042540149c030c5ad425401a3c0311c194253fcefc03176b64253f912c030ff294253fea6c03144554253f877c0312eda426ffdc9b96c3d71000000000000000000000000000c6464,88
736,pmu-1,2026-09-07T04:58:37.218956Z,1788757128,740000,740000,-11521.044,aa01005800016a9e4488000b4aa0000042480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb426fff9137b33333000000000000000000000000000fe00a,88
737,pmu-4,2026-09-07T04:58:37.218956Z,1788757128,580000,580000,-11361.044,aa01005800016a9e44880008d9a000004299f8d53e7f00d44299f9fb3e8bd66f4299fa6a3e6fdf1b4299f8d33e7f2ffc429a024d3e63bc41429a010f3e9399e0426ffb4737c0a3d7000000000000000000000000000381e1,88
738,pmu-3,2026-09-07T04:58:37.218956Z,1788757128,880000,880000,-11661.044,aa01005800016a9e4488000d6d80000042b1f2563fdbd59e42b1f5c33fdd9ad642b206c13fde825a42b1f5f53fdd12a242b1df9a3fdd51c742b20ab13fe39a1b42700488389cf5c30000000000000000000000000008478f,88
739,pmu-2,2026-09-07T04:58:37.218956Z,1788757128,980000,980000,-11761.044,aa01005800016a9e4488000ef420000042ac01353fb16c6b42abe79d3fafa0b942ac014e3fb1c46142ac12963fadfac042abfff63fafde0342ac04233fac1994426ffdb43881eb85000000000000000000000000000d201e,88
740,pmu-3,2026-09-07T04:58:37.218956Z,1788757128,900000,900000,-11681.044,aa01005800016a9e4488000dbba0000042b7f2f54005c82a42b7f50b4006965342b802254007dd3842b7f2cd40069d1b42b7e1c14006643142b80941400a187e426ff911b96acccd000000000000000000000000000979a6,88
741,pmu-4,2026-09-07T04:58:37.218956Z,1788757128,600000,600000,-11381.044,aa01005800016a9e4488000927c00000429ff9e53f1f4245429ffde63f2510d6429ff5c33f1aa5fe429ff7723f1f633842a0033e3f1b3c2642a005543f2a6c2b42700635395fd70a00000000000000000000000000048639,88
742,pmu-1,2026-09-07T04:58:37.2194703Z,1788757128,760000,760000,-11540.530,aa01005800016a9e4488000b98c000004253f7d8c0318f4d4253fe53c03073d64254043cc031171e4253f6a7c031901f425404a7c030a2ad42540478c0308f63427007843922cccd00000000000000000000000000009a2a,88
743,pmu-2,2026-09-07T04:58:37.2194703Z,1788757129,0,0,-11780.530,aa01005800016a9e448900000000000042b204813fe07c7242b1e4cf3fdffe9442b1fefc3fe1e6e042b20e1f3fde439642b201583fdffb2a42b201763fdc14ee426ff9d4b89eb852000000000000000000000000000e2649,88
744,pmu-2,2026-09-07T04:58:37.2194703Z,1788757129,20000,20000,-11800.530,aa01005800016a9e448900004e20000042b80805400887d742b7e956400794ec42b8010e4008f1f942b80a5b4007152642b7fe0c4007cd3842b805004006c028426ffef638d23d71000000000000000000000000000f717c,88
745,pmu-3,2026-09-07T04:58:37.2648201Z,1788757128,920000,920000,-11655.180,aa01005800016a9e4488000e09c0000042bdedee401d918a42bdf505401eedea42be0183401fb7d342bdf57b401e75d742bde07a401e1ae042be0d52402280b1427004e539723d71000000000000000000000000000a80ce,88
746,pmu-2,2026-09-07T04:58:37.2648201Z,1788757129,40000,40000,-11775.180,aa01005800016a9e448900009c40000042be08794021280d42bde808401fe34842bdffb0402085b042be0972401ed97442bdfb64401ff98442be0a01401f510a426fff323699999a0000000000000000000000000000d61c,88
747,pmu-5,2026-09-07T04:58:37.2648201Z,1788757129,140000,140000,-11875.180,aa01005800016a9e4489000222e00000425ffe2dc018fda4426004cac018b5c2425ffb7ac01969724260016fc018d134425ffcaec0193698425ff2abc0192eed426ffbcbb8233333000000000000000000000000000dc5f5,88
748,pmu-1,2026-09-07T04:58:37.2648201Z,1788757128,780000,780000,-11515.180,aa01005800016a9e4488000be6e00000425fefcec01986e0425fff6cc017edb542600d9fc018a016425fee32c018e58742600373c01921f942600adfc0183cf342700174b8f851ec00000000000000000000000000014e71,88
749,pmu-4,2026-09-07T04:58:37.2648201Z,1788757128,620000,620000,-11355.180,aa01005800016a9e4488000975e0000042a5fb333f8098ea42a5f97f3f83103c42a5f3e23f78d79b42a5f5873f80132042a5fe713f7c872542a601ce3f8506db427008473829999a00000000000000000000000000053444,88
750,pmu-3,2026-09-07T04:58:37.2648201Z,1788757128,940000,940000,-11675.180,aa01005800016a9e4488000e57e0000042c3ed314036559042c3f2034037793242c403e8403824fc42c3fa8a4036c1b042c3df1d4036dddc42c41014403a9da642700323b8100000000000000000000000000000000b6eef,88
751,pmu-2,2026-09-07T04:58:37.2648201Z,1788757129,60000,60000,-11795.180,aa01005800016a9e44890000ea60000042c4047c4038aaef42c3e4104038464d42c403244038d9cf42c4066f40379be542c3fadd4038712042c40dbf40379ccf427009e4395b0a3d0000000000000000000000000001b31e,88
752,pmu-5,2026-09-07T04:58:37.2648201Z,1788757129,160000,160000,-11895.180,aa01005800016a9e4489000271000000426c060ac0003d59426c04c4c0005685426c02cec000d50b426c0580c0010f3a426bfa96c001038c426bf7d8c0017b36426ffceb37b851ec000000000000000000000000000e4c15,88
753,pmu-1,2026-09-07T04:58:37.2648201Z,1788757128,800000,800000,-11535.180,aa01005800016a9e4488000c35000000426bf038c00209fe426c044dc0007062426c085cc000745c426bf412c00096ee426c091cc0016ad1426c07b9bfff6c42427004cc3888f5c30000000000000000000000000002052f,88
754,pmu-4,2026-09-07T04:58:37.2648201Z,1788757128,640000,640000,-11375.180,aa01005800016a9e44880009c400000042ac002d3fb0f9b142abf6c63fb27a4e42abf4323fadddb042abf61f3fafd54c42abfcbd3fae30bf42ac02a33fb5156442700354b8cab85200000000000000000000000000066d8d,88
755,pmu-3,2026-09-07T04:58:37.3191028Z,1788757128,960000,960000,-11640.897,aa01005800016a9e4488000ea600000042480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb426ffd2ab8f4a3d7000000000000000000000000000cd62f,88
756,pmu-4,2026-09-07T04:58:37.3191028Z,1788757128,660000,660000,-11340.897,aa01005800016a9e4488000a1220000042b201803fe08f7b42b1f8933fe337ec42b1f7603fdcef1842b1f9da3fe0396042b1fbb33fde07b342b207673fe5ac54427006da389051ec0000000000000000000000000007380e,88
757,pmu-2,2026-09-07T04:58:37.3191028Z,1788757129,80000,80000,-11760.897,aa01005800016a9e448900013880000042480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42700463b8e170a40000000000000000000000000002951a,88
758,pmu-1,2026-09-07T04:58:37.3191028Z,1788757128,820000,820000,-11500.897,aa01005800016a9e4488000c832000004277f6d4bfd4f86b4277fe19bfcfd31642780bcdbfcf85984277ef29bfd13c5e42780fc0bfd27b4242780561bfce0a2c426ffbb4b93a3d71000000000000000000000000000377df,88
759,pmu-3,2026-09-07T04:58:37.3191028Z,1788757128,980000,980000,-11660.897,aa01005800016a9e4488000ef42000004253f74dc03190c14254070ec03117924253fc32c03112124253fff1c030ca544253f87fc031880b4253fae1c031044f426ff83fb8c970a4000000000000000000000000000d52a1,88
760,pmu-2,2026-09-07T04:58:37.3191028Z,1788757129,100000,100000,-11780.897,aa01005800016a9e4489000186a000004253f5f5c031554d4253ff2cc030aa2342540637c0311a7b42540011c031855f42540615c0312df14253fb63c030742d426ff729b98770a4000000000000000000000000000364db,88
761,pmu-5,2026-09-07T04:58:37.3191028Z,1788757129,180000,180000,-11860.897,aa01005800016a9e44890002bf20000042780a3abfcf34bb4277fde5bfd0865842780aabbfd1ab4142780c6ebfd3153f4277f221bfd2b3874277f728bfd193ff427008c53972b852000000000000000000000000000f28fb,88
762,pmu-5,2026-09-07T04:58:37.3191028Z,1788757129,200000,200000,-11880.897,aa01005800016a9e448900030d4000004282089bbf9e8c554281ff17bf9ffa07428200a7bfa08783428209b5bfa3bd7f4281f7b5bfa1a9874281f7f6bfa0d4e0426ffaa1b990cccd00000000000000000000000000008741,88
763,pmu-1,2026-09-07T04:58:37.3191028Z,1788757128,840000,840000,-11520.897,aa01005800016a9e4488000cd14000004281fe49bfa4ddd84281fd47bf9ed86842820509bf9e02f84281fbf8bfa1470442820c4dbfa148b24282063cbf9dd8db427002a9390e7ae10000000000000000000000000004b666,88
764,pmu-4,2026-09-07T04:58:37.3191028Z,1788757128,680000,680000,-11360.897,aa01005800016a9e4488000a6040000042b802714008ceca42b7f7524009969142b7f8824006c69942b7fa8740089c4a42b7fb8f40076c5f42b80518400b3237426ffa96b97b3333000000000000000000000000000812b1,88
765,pmu-3,2026-09-07T04:58:37.3191028Z,1788757129,0,0,-11680.897,aa01005800016a9e4489000000000000425ff943c019b2944260001dc0196d42425ffdc9c01911ac425ffa81c0191d65425ffca5c019f17d425ffbffc018bdeb427001503939ae14000000000000000000000000000e78b8,88
766,pmu-3,2026-09-07T04:58:37.3641732Z,1788757129,20000,20000,-11655.827,aa01005800016a9e448900004e200000426befc6c0022d09426bfab3c001796c426bfa8fc0005fdc426bf379c001862e426bf81bc0021803426bfb20c000112b426ffd38b8a7ae14000000000000000000000000000ff46d,88
767,pmu-2,2026-09-07T04:58:37.3641732Z,1788757129,120000,120000,-11755.827,aa01005800016a9e44890001d4c00000425ff67fc0193c0942600646c017ed464260095dc018df1242600910c018e58a425ffeb3c0198f73425ffbe0c01867e4426ffc9f38dfae1400000000000000000000000000040097,88
768,pmu-1,2026-09-07T04:58:37.3641732Z,1788757128,860000,860000,-11495.827,aa01005800016a9e4488000d1f6000004287fca6bf6a5181428801acbf5b0153428805b7bf5dd67c4287f70fbf62266742880d2abf6260f642880186bf5c73bb427000b6b81fae140000000000000000000000000005305b,88
769,pmu-5,2026-09-07T04:58:37.3641732Z,1788757129,220000,220000,-11855.827,aa01005800016a9e448900035b60000042880cd3bf5a9938428800ccbf5ef36c4287ff12bf5e0ea742880891bf65ca5a4287fcc9bf65403e4287fbc8bf5f99b5426ffabb36051eb800000000000000000000000000010f4b,88
770,pmu-4,2026-09-07T04:58:37.3641732Z,1788757128,700000,700000,-11335.827,aa01005800016a9e4488000aae60000042be05414020e4e542bdf4544022124c42bdf804401eebd642bdfe46402083ff42bdfb98401f85de42be0a184023b3bc4270091639947ae100000000000000000000000000094657,88
771,pmu-5,2026-09-07T04:58:37.4104004Z,1788757129,240000,240000,-11829.600,aa01005800016a9e44890003a9800000428e0f6abef24f52428dfd79befe45d5428e01b4befd064c428e04aabf03e16e428dfdf2bf06e0b5428df6c5befb02b0426ffdd1387ccccd00000000000000000000000000022dc2,88
772,pmu-5,2026-09-07T04:58:37.4104004Z,1788757129,260000,260000,-11849.600,aa01005800016a9e44890003f7a0000042940a6dbdc0eb674293fb6ebde69e03429402fcbdf15383429405d8be14d0374293fa99be1fb33c4293f601bdeba7a7426ffac0b87b33330000000000000000000000000003b249,88
773,pmu-2,2026-09-07T04:58:37.4104004Z,1788757129,140000,140000,-11729.600,aa01005800016a9e4489000222e00000426bfae8c0009a65426c0229c0005b9f426c11ecc00133fa426c11c9c00110f9426bfe1dc0012621426bf68abfffba33426ffc73b66147ae00000000000000000000000000058b6e,88
774,pmu-4,2026-09-07T04:58:37.4104004Z,1788757128,720000,720000,-11309.600,aa01005800016a9e4488000afc80000042c405af40397cc742c3f278403aae1c42c3f6de4037a28242c3fddf4038499a42c3ffa5403743cb42c4075a403b451442700a1237a147ae000000000000000000000000000aa065,88
775,pmu-1,2026-09-07T04:58:37.4104004Z,1788757128,880000,880000,-11469.600,aa01005800016a9e4488000d6d800000428dfc84bf0c0eda428dfd32bef69514428e0866bef72c3e428df9bdbf0130d9428e0ecebf02c79e428e0296bef563dc42700046b70f5c2900000000000000000000000000062358,88
776,pmu-3,2026-09-07T04:58:37.4104004Z,1788757129,40000,40000,-11629.600,aa01005800016a9e448900009c4000004277f051bfd52b724277f916bfd2acee4277f1e2bfcf59ea4277fc30bfd2252e4277ffe3bfd40bcf4277f0f4bfcf9b4c426ffcdab6f0a3d70000000000000000000000000000323c,88
777,pmu-2,2026-09-07T04:58:37.4104004Z,1788757129,160000,160000,-11749.600,aa01005800016a9e44890002710000004277fbd4bfd05edf4277fa6bbfd1134642781af2bfd11359427811d6bfd0c1154277fad5bfd177284277ef43bfcf22a4426ff625b9011eb800000000000000000000000000066943,88
778,pmu-3,2026-09-07T04:58:37.4104004Z,1788757129,60000,60000,-11649.600,aa01005800016a9e44890000ea6000004281f43cbfa51cac4281fb5ebfa34f574281f8f5bf9ff65e4281fef6bfa316134281fd6abfa46cb34281faa7bfa044b5426ffd5037170a3d00000000000000000000000000012ac7,88
779,pmu-1,2026-09-07T04:58:37.4104004Z,1788757128,900000,900000,-11489.600,aa01005800016a9e4488000dbba000004293fe9dbe25b26b4293fde7bddcb328429408e4bdd280ff4293fce1be006c36429412bfbe005aeb4294071ebdc411544270064d38f6e14800000000000000000000000000078575,88
780,pmu-4,2026-09-07T04:58:37.4104004Z,1788757128,740000,740000,-11329.600,aa01005800016a9e4488000b4aa0000042480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb426ff6f9b9c38f5c000000000000000000000000000b4110,88
781,pmu-3,2026-09-07T04:58:37.4525059Z,1788757129,80000,80000,-11627.494,aa01005800016a9e44890001388000004287f778bf695b084287f72cbf6640f84287f50ebf5fb26d4287fc54bf66bc164287f86cbf69f6764287f95bbf623f004270019d38b028f6000000000000000000000000000204f8,88
782,pmu-2,2026-09-07T04:58:37.4525059Z,1788757129,180000,180000,-11727.494,aa01005800016a9e44890002bf2000004281fea4bfa01e1e4281fb00bfa031c6428210f4bf9fe5e3428205a5bfa010254281fe0dbfa20e7d4281fbc3bf9f55a6427006b839a9b852000000000000000000000000000747de,88
783,pmu-4,2026-09-07T04:58:37.4525059Z,1788757128,760000,760000,-11307.494,aa01005800016a9e4488000b98c0000042540061c03173f642540513c0310d424254058ec030e0c74253ff1bc031785a4253ff14c03177dd4254097fc030f038426fff413929999a000000000000000000000000000cb4ec,88
784,pmu-1,2026-09-07T04:58:37.4525059Z,1788757128,920000,920000,-11467.494,aa01005800016a9e4488000e09c000004299fafc3e56fd584299fc003e89d946429a0baf3e8f01084299f8123e7b0924429a11943e81a317429a09b23e943e67426ff775b998000000000000000000000000000000086125,88
785,pmu-5,2026-09-07T04:58:37.4525059Z,1788757129,280000,280000,-11827.494,aa01005800016a9e4489000445c00000429a0a0a3e94d3904299f74c3e846bd1429a03603e84d544429a03e23e6d8b454299f90f3e5e5bbd4299f1cb3e831f914270039039347ae1000000000000000000000000000431f2,88
786,pmu-5,2026-09-07T04:58:37.4977553Z,1788757129,300000,300000,-11802.245,aa01005800016a9e4489000493e0000042a00b193f2d28ca429ffa333f23119f429fffb93f2284c842a005fd3f1c886a429ffad63f16ade0429ff3563f20427b4270062d3856147b000000000000000000000000000550d5,88
787,pmu-4,2026-09-07T04:58:37.4977553Z,1788757128,780000,780000,-11282.245,aa01005800016a9e4488000be6e00000425ff7f1c0195c2a42600620c01972d6425ffff0c018513a42600180c018cffd425ff873c019a18742600f83c01847c24270034038a3ae14000000000000000000000000000d0718,88
788,pmu-1,2026-09-07T04:58:37.4977553Z,1788757128,940000,940000,-11442.245,aa01005800016a9e4488000e57e00000429fffe43f161991429fff243f2727ae42a00df23f274380429ff7d33f214c2c42a00ec43f1f618f42a0080c3f2c5472427006b7399c3d710000000000000000000000000009a691,88
789,pmu-2,2026-09-07T04:58:37.4977553Z,1788757129,200000,200000,-11702.245,aa01005800016a9e448900030d40000042880021bf5e14d54287f61cbf5dd64d42880f44bf5db20d4288068bbf5fbfbd4287fabdbf63e74f4287fd60bf603b9042700382b883851f00000000000000000000000000085bfc,88
790,pmu-3,2026-09-07T04:58:37.4977553Z,1788757129,100000,100000,-11602.245,aa01005800016a9e4489000186a00000428df89dbf0a0302428df32dbf068a06428df2d0beff6af5428df971bf043185428dfd77bf0b275d428df617bf030b57426ff76cb950b852000000000000000000000000000375af,88
791,pmu-3,2026-09-07T04:58:37.5435688Z,1788757129,120000,120000,-11576.431,aa01005800016a9e44890001d4c000004293fd87be2e7a894293f601be0f5f6c4293f374bdf383374293f5dcbe0b91734293fff6be2f2bed4293fad8be0a2a09426ffa8a387f5c29000000000000000000000000000464f0,88
792,pmu-4,2026-09-07T04:58:37.5435688Z,1788757128,800000,800000,-11256.431,aa01005800016a9e4488000c35000000426bf0bec000bc62426c0463c000b62f426bfa5ec000b983426c0aa4c0004b6b426bf1f3c001291b426c1201c0003afe427004a537e47ae1000000000000000000000000000e0051,88
793,pmu-5,2026-09-07T04:58:37.5435688Z,1788757129,320000,320000,-11776.431,aa01005800016a9e44890004e200000042a60ac63f87d9f542a5fda33f8149a942a601833f826b7442a601cd3f7d9f9c42a5f7693f7593a742a5f3603f80e538426ffbe9b9523d710000000000000000000000000006dcfc,88
794,pmu-1,2026-09-07T04:58:37.5435688Z,1788757128,960000,960000,-11416.431,aa01005800016a9e4488000ea600000042a5fc313f7759e242a5fd1b3f84aff642a60a513f847b6942a5f4483f81273442a612a93f7fcf3b42a60ca13f8601894270001cb90747ae000000000000000000000000000aa7b2,88
795,pmu-2,2026-09-07T04:58:37.5435688Z,1788757129,220000,220000,-11676.431,aa01005800016a9e448900035b600000428dfe74befb4ef7428df279bef80a33428e13aabefa0951428e05b2bef9af38428df918bf0228ab428dffabbeff5eaa4270018eb820000000000000000000000000000000096a94,88
796,pmu-3,2026-09-07T04:58:37.5435688Z,1788757129,140000,140000,-11596.431,aa01005800016a9e4489000222e000004299f96a3e5494f54299f9103e72edaa4299f53a3e8684134299f1b13e74f7c8429a00d63e5b0b9f4299f89f3e79470f427003603934f5c300000000000000000000000000056378,88
797,pmu-5,2026-09-07T04:58:37.5435688Z,1788757129,340000,340000,-11796.431,aa01005800016a9e448900053020000042ac0ad73fb87ddb42abf9363fb12b8d42abfd8e3fb3607442abfd9f3faececc42abf9af3faae93342abf2533fafec49427003a1391e147b0000000000000000000000000007d823,88
798,pmu-1,2026-09-07T04:58:37.5435688Z,1788757128,980000,980000,-11436.431,aa01005800016a9e4488000ef420000042abfb8e3fabe0ad42ac01693fb40d7842ac0aa93fb48edd42abf24b3fb13b0942ac17583fb0ad0942ac10ca3fb59d3f426ff6e1b93d0a3d000000000000000000000000000be948,88
799,pmu-2,2026-09-07T04:58:37.5435688Z,1788757129,240000,240000,-11696.431,aa01005800016a9e44890003a98000004294013bbde8e9b14293f019bdcfd16a42940fa2bdd2d39b42940541bdd43dcc4293f760be09338842940387bdedf534426ffeeeb8570a3d000000000000000000000000000a28ec,88
800,pmu-4,2026-09-07T04:58:37.5435688Z,1788757128,820000,820000,-11276.431,aa01005800016a9e4488000c832000004277f0f3bfd22feb4277fe8fbfd1e0b84277fc9dbfd03b294278072fbfd15ebb4277ec8dbfd1ef98427817cbbfcf2eb3427001f8b85b3333000000000000000000000000000f8263,88
